moduleTitle;packLabel;sourceDocument;name;type;cost;quantity;reference;state;img;uuid;path
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;"Bastard Sword, two-handed grip";weapon;;1;heavy;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.4HNdISG9QTPLzOng;actors.50.items.8
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Battle claw;weapon;;1;unarmed;active;icons/weapons/fist/claw-straight-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.W10k2BjfgjEaiRYl;actors.21.items.10
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bite;weapon;;1;unarmed;active;icons/creatures/abilities/mouth-teeth-long-red.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.04ENn4xrqdqH7CML;actors.23.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bite;weapon;;1;unarmed;active;icons/creatures/abilities/mouth-teeth-long-red.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.qyaIHUpY27JJFiwa;actors.49.items.2
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bone Crafts;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.rh43cYUztp56ymPE;actors.8.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bone Crafts;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.THkLL0v5KT7x91kI;actors.9.items.4
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bone Nails;weapon;;1;unarmed;active;icons/creatures/claws/claw-talons-glowing-orange.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.7T0OIfowBCgb8igw;actors.5.items.4
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bow;weapon;;1;ranged;active;icons/weapons/bows/shortbow-arrows-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.ocm4hPiWtwt2pm1I;actors.18.items.3
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Bow;weapon;;1;ranged;active;icons/weapons/bows/shortbow-arrows-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.ULmSc2DVmb30etAe;actors.35.items.2
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Claws;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.djqmgeuTiVW9ByrK;actors.7.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Claws;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.1iK1YIHSzIWb9NBV;actors.39.items.3
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Claws;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.oMKSjZUxg7i16ojN;actors.46.items.10
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Crossbow;weapon;;1;ranged;active;icons/weapons/crossbows/crossbow-loaded-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.krvWgL72sYo1I9AJ;actors.17.items.7
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Crossbow;weapon;;1;ranged;active;icons/weapons/crossbows/crossbow-loaded-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.hNLXmEzppXWIXvmX;actors.32.items.4
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Crossbow;weapon;;1;ranged;active;icons/weapons/crossbows/crossbow-loaded-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.GVZkRWp0uz1Bxwvi;actors.38.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.X4I5ZXcazixUoehv;actors.11.items.13
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Dead Touch (Ignores Armor);weapon;;1;unarmed;active;icons/magic/death/hand-withered-gray.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.rFf5soCYUzZqdll8;actors.12.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Elven Throwing Axe;weapon;;6;thrown;active;icons/weapons/axes/axe-tomahawk-jagged.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.i93JiTSR8nvpHXgt;actors.28.items.9
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.Qr2y1Ht6PxL6VTiu;actors.15.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.bKiPMN9MU2bBKSoy;actors.29.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.HdZ5WoEzMzN8XFAh;actors.29.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.DUkWOa2CqvA7o2zi;actors.34.items.9
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.vKF6AhC5DTnCyE4I;actors.44.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Flail of Light;weapon;;1;1handed;active;icons/weapons/maces/flail-triple-grey.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.KetuKAnL0rb4DbWH;actors.14.items.0
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Ghost Claws;weapon;;1;unarmed;active;icons/creatures/claws/claw-talons-glowing-orange.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.Ne7dpHUzpQXLBFMM;actors.1.items.8
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Heavy Weapon (ignores Armor);weapon;;1;heavy;active;icons/weapons/hammers/hammer-double-steel.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.yx53jv18uRTFaJ0o;actors.6.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Long-hammer (two-handed);weapon;50 thaler;1;heavy;active;icons/weapons/hammers/hammer-war-rounding.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.BBKxeXH0TVjeAbgo;actors.31.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Longbow;weapon;;1;ranged;active;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.J7xn7XgIzYizL2f3;actors.27.items.7
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Master Crafted Bastard Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.ZR9YR6uPHfa5M3ox;actors.22.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Parrying Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-straight-blue.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.hjdW9SWLRi0bfUKZ;actors.44.items.7
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.XI7Tf93Q9KsgmjRj;actors.34.items.10
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.XvJsZQB79wkfsglC;actors.35.items.1
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Staff;weapon;;1;long;active;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.nVVZj6qfVRxCpvHf;actors.13.items.18
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Staff;weapon;;1;long;active;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.BXdWuIWv3n7IVU2G;actors.20.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Steel shield;weapon;;1;shield;active;icons/equipment/shield/heater-steel-sword-yellow-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.Lb9XRMSSSxqFcCgd;actors.3.items.5
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Steel shield;weapon;;1;shield;active;icons/equipment/shield/heater-steel-sword-yellow-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.L62dIkmftiA66UlZ;actors.14.items.7
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Sun Axe;weapon;;1;heavy;active;icons/weapons/axes/axe-double-engraved-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.zApsmVfYFNI8vt1v;actors.10.items.11
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.YdXZNu9zDWLTfcxH;actors.3.items.3
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.2GoMlit9WIb1CzXy;actors.17.items.6
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.hVauWnQV2Gzbv5YA;actors.18.items.2
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.bs4PLWbEy7ul7MZn;actors.36.items.0
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The Battle Axe Hunger;weapon;;1;heavy;other;icons/weapons/axes/axe-battle-engraved-purple.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.j77Y0v5RuXEyyEKG;items.18
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The Dagger Black Edge;weapon;;1;short;active;icons/weapons/daggers/dagger-curved-green.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.EleSpeFb4fCdZYuU;actors.42.items.12
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The Dagger Black Edge;weapon;;1;short;active;icons/weapons/daggers/dagger-curved-green.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.aOlrQaV6N7y08PVo;actors.47.items.9
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The Dagger Black Edge;weapon;;1;short;other;icons/weapons/daggers/dagger-curved-green.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.xcifML7Txd6UDual;items.19
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The Keepers Staff;weapon;;1;long;active;icons/weapons/staves/staff-forest-spiral.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.MG85mZnAzOHsSMBR;actors.43.items.13
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;The War Club Soul’s Bane;weapon;;1;1handed;active;icons/weapons/clubs/club-spiked-glowing.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.C1JyOpneUXLHvRyX;actors.2.items.18
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Tusks;weapon;;1;unarmed;active;modules/symbaroum-starterset/images/icons/boar-tusks.svg;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.S6B9cjk9Lf1WjxAw;actors.0.items.10
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Unarmed combat;weapon;;1;unarmed;active;icons/equipment/hand/gauntlet-simple-leather-brown-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.6tQL1LdJrApgXvls;actors.28.items.10
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Unarmed combat;weapon;;1;unarmed;active;icons/equipment/hand/gauntlet-simple-leather-brown-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.JJfqN3ntRlrmwCuU;actors.33.items.1
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Unarmed combat;weapon;;1;unarmed;active;icons/equipment/hand/gauntlet-simple-leather-brown-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.uoQ9KgDVmbxTbq4W;actors.45.items.8
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;War Axe;weapon;;1;1handed;active;icons/weapons/axes/axe-battle-black.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.MN61OEdY0Uu6bELX;actors.21.items.9
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Wooden Staff;weapon;;1;long;active;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.Qcce7fsfn8J0rRDz;actors.16.items.7
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Wooden Staff;weapon;;1;long;active;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.cVEG9qPjguhaEVFq;actors.41.items.11
Symbaroum - Thistle Hold - Wrath of the Warden;Symbaroum Wrath of the Warden;Symbaroum Wrath of the Warden;Yarego's Iron Fist;weapon;;1;unarmed;other;icons/skills/melee/unarmed-punch-fist-yellow-red.webp;Compendium.symbaroum-tot-wotw.symbaroum-wrath-of-the-warden.fwRhx8eS0w75ZdMa;items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Armor;armor;;;;active;systems/symbaroum/asset/image/armor.png;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.lyELrONdNdn4bCZM;actors.41.items.19
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.FaFu8ufEiIGSHdoR;actors.30.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.v7CnPE9mhrczsC3E;actors.34.items.11
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.1WR3JGFSdcnE9YBt;actors.54.items.12
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vmQI73cuuuxvhgYr;actors.61.items.8
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.4mbeoW62sBKwug1E;actors.63.items.18
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.ng3ekiR4IKPZl0wk;actors.32.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Chainmail Armor;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Z3dffKOHr9HYFCKF;actors.62.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Chitin Shields;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vlADGFnmbMq5aP9W;actors.19.items.9
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Crow Armor;armor;;;;active;icons/equipment/chest/breastplate-metal-scaled-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.qd5SD2IkyRa3mNGj;actors.31.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Crow Armor;armor;;;;active;icons/equipment/chest/breastplate-metal-scaled-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.WhYkpM0nWTiZtfff;actors.56.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Fortified Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.HYceM9vAEfi7yXDp;actors.14.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Full Plate with a rune covered  breast plate;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.YOkHYJ641pHaG6kD;actors.12.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Glowing Heavy Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.2zUxqO4ZSE1l84jE;actors.39.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;"Glowing, Oozing, Full Plate";armor;;;;active;icons/equipment/chest/breastplate-banded-steel-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vSATFkZAjOtzaxeD;actors.21.items.4
